optimiser,main_m,main_p,main_t,main_aoa,flap1_m,flap1_p,flap1_t,flap1_aoa,flap2_m,flap2_p,flap2_t,flap2_aoa,gap1,gap2,overlap1,overlap2,C_L,C_D,efficiency,score
PSO,0.066501,0.345627,0.158894,2.060262,0.069654,0.332747,0.139983,27.5,0.040007,0.414303,0.117124,40.728763,0.02077,0.0087,0.010868,0.008576,3.219927,0.116974,27.526963,2.752032
PSO,0.06763,0.312314,0.150562,2.590003,0.061238,0.328737,0.14,24.83006,0.040204,0.477915,0.128958,44.466859,0.01404,0.0087,0.012567,0.010082,3.369645,0.121365,27.764516,2.884184
PSO,0.068491,0.302147,0.149197,1.898352,0.061392,0.3,0.14,24.530168,0.040005,0.443845,0.129997,44.999543,0.014576,0.008703,0.012833,0.005445,3.221675,0.112373,28.669419,2.772182
PSO,0.067038,0.36445,0.142435,1.555923,0.082979,0.336505,0.136728,22.919252,0.040393,0.42845,0.1238,43.027585,0.014812,0.010198,0.013215,0.023567,3.153867,0.111831,28.202045,2.706542
PSO,0.063879,0.31221,0.150983,2.402192,0.089997,0.356466,0.1,22.814065,0.053442,0.463905,0.126878,43.713221,0.016295,0.0087,0.014327,0.015355,3.321938,0.12031,27.611439,2.840697
PSO,0.068022,0.27895,0.149271,2.380103,0.057971,0.3,0.14,24.779622,0.040012,0.504191,0.121577,44.997815,0.017269,0.008705,0.010503,0.00882,3.330613,0.123878,26.886245,2.835101
PSO,0.070167,0.318772,0.158152,2.268663,0.06485,0.302137,0.14,27.5,0.040003,0.453556,0.127246,39.497219,0.013594,0.008702,0.005621,0.014032,3.268438,0.111016,29.441262,2.824376
PSO,0.066176,0.291812,0.151708,2.903942,0.06112,0.300801,0.139891,25.020025,0.040011,0.444069,0.129993,44.996546,0.011119,0.0087,0.011795,0.007664,3.326312,0.127808,26.02594,2.815082
PSO,0.06718,0.328209,0.150369,2.254354,0.061315,0.305416,0.13999,24.706997,0.04,0.481604,0.122105,45.0,0.015517,0.0087,0.0123,0.008208,3.346542,0.12073,27.719325,2.863624
PSO,0.070586,0.329985,0.141682,2.596743,0.078303,0.303148,0.13986,23.765064,0.040401,0.446024,0.129553,44.352319,0.014311,0.010106,0.01278,0.026073,3.298205,0.125521,26.276188,2.796122
