optimiser,main_m,main_p,main_t,main_aoa,flap1_m,flap1_p,flap1_t,flap1_aoa,flap2_m,flap2_p,flap2_t,flap2_aoa,gap1,gap2,overlap1,overlap2,C_L,C_D,efficiency,score
Sobol,0.076893,0.36057,0.131989,1.508357,0.065262,0.587748,0.11668,25.553333,0.047224,0.489523,0.111511,29.414749,0.014589,0.014874,-0.001939,-0.013967,2.713723,0.089948,30.169765,2.35393
Sobol,0.061681,0.215504,0.15823,3.990556,0.040429,0.370114,0.135295,12.778028,0.067216,0.391626,0.127775,38.454884,0.025987,0.019794,0.011367,0.010784,2.632774,0.0976,26.975213,2.242375
Sobol,0.040093,0.442309,0.123919,0.768533,0.064718,0.416321,0.101678,15.565639,0.087395,0.348254,0.117414,44.141206,0.012231,0.011425,0.025431,0.002229,2.458186,0.098552,24.943049,2.063978
Sobol,0.081331,0.287866,0.145158,3.246011,0.089593,0.502871,0.120253,20.54769,0.058174,0.532878,0.103238,32.912291,0.019236,0.022972,-0.01264,0.018015,3.000703,0.112077,26.773556,2.552395
Sobol,0.087231,0.482612,0.153027,2.632005,0.082068,0.551116,0.109524,17.5383,0.08147,0.436514,0.119712,34.486717,0.00908,0.017945,-0.007045,0.025421,2.983614,0.106491,28.017616,2.557652
Sobol,0.046683,0.337211,0.136763,0.149633,0.056411,0.328227,0.128725,21.305119,0.064212,0.482714,0.104578,42.434165,0.020487,0.016443,0.016615,-3.9e-05,2.309175,0.108151,21.351461,1.876573
Sobol,0.047977,0.493276,0.147336,4.227885,0.069542,0.456056,0.13108,16.91465,0.055983,0.422288,0.104763,37.429197,0.01346,0.013658,-0.013958,0.007349,2.981653,0.121072,24.627137,2.497366
Sobol,0.070989,0.259576,0.129829,2.144347,0.073569,0.467428,0.133698,11.610692,0.073913,0.322836,0.124572,31.130079,0.02231,0.008917,0.002724,-0.007285,2.5493,0.07596,33.561252,2.245461
Sobol,0.070052,0.49993,0.139459,1.151755,0.053835,0.501093,0.110507,13.067805,0.060189,0.580392,0.118596,39.053716,0.01586,0.018408,-0.00795,0.025873,2.402525,0.087138,27.571425,2.053972
Sobol,0.054496,0.345089,0.150721,3.663563,0.078612,0.419266,0.131269,25.843967,0.079254,0.300956,0.102056,28.952727,0.021862,0.016804,0.020731,-0.00081,2.979291,0.10935,27.245386,2.54189
Sobol,0.047276,0.41585,0.12643,1.574355,0.076143,0.371868,0.10551,20.805033,0.07458,0.421668,0.112195,32.314679,0.009516,0.025834,0.005775,0.008708,2.792645,0.101679,27.465256,2.385928
