optimiser,main_m,main_p,main_t,main_aoa,flap1_m,flap1_p,flap1_t,flap1_aoa,flap2_m,flap2_p,flap2_t,flap2_aoa,gap1,gap2,overlap1,overlap2,C_L,C_D,efficiency,score
refine-CMA-ES,0.087811,0.241108,0.159542,0.417333,0.082369,0.357313,0.134697,25.07197,0.077745,0.456058,0.110856,43.862689,0.017681,0.010391,0.023736,0.014081,3.42217,0.110062,31.093169,2.981923
refine-CMA-ES,0.086542,0.27805,0.153629,0.201069,0.09,0.318307,0.139465,25.673446,0.080589,0.58574,0.114217,43.05048,0.014068,0.009732,0.026088,0.016523,3.419931,0.112799,30.318814,2.968736
refine-CMA-ES,0.079146,0.201854,0.157184,1.47548,0.083635,0.421719,0.138945,22.468378,0.089999,0.49433,0.118304,43.79608,0.017685,0.009803,0.022478,0.015318,3.414151,0.114472,29.825216,2.956264
refine-CMA-ES,0.089686,0.296453,0.155891,0.209873,0.078545,0.32266,0.124403,27.072146,0.073575,0.532641,0.117197,44.848671,0.011553,0.008852,0.021547,0.011243,3.47232,0.111343,31.185826,3.026949
refine-CMA-ES,0.089125,0.250541,0.148378,0.071802,0.089983,0.369769,0.133957,24.086191,0.079897,0.435309,0.105432,41.654304,0.01214,0.014739,0.017455,0.015215,3.342472,0.104523,31.97845,2.924381
refine-CMA-ES,0.077531,0.208874,0.159625,0.935397,0.080727,0.378824,0.13523,25.287152,0.084384,0.491278,0.126436,39.81972,0.013247,0.012118,0.026065,0.01084,3.310212,0.106527,31.074048,2.884106
refine-CMA-ES,0.089867,0.304614,0.148382,0.899412,0.084996,0.324215,0.135891,25.544259,0.078755,0.540607,0.116402,43.682853,0.013378,0.008703,0.026095,0.017524,3.444294,0.115184,29.902433,2.983557
refine-CMA-ES,0.086079,0.244274,0.155753,0.643666,0.089641,0.340222,0.135058,25.065173,0.080933,0.493012,0.125086,41.879891,0.016712,0.012933,0.026071,0.010989,3.376585,0.111355,30.322818,2.931167
refine-CMA-ES,0.080397,0.334653,0.159732,0.596469,0.074004,0.308228,0.129591,27.441031,0.089005,0.474759,0.116203,42.371156,0.01028,0.014043,0.023241,0.012994,3.423543,0.114689,29.850689,2.964788
refine-CMA-ES,0.083184,0.321477,0.156392,0.072073,0.088979,0.31179,0.120293,25.074783,0.080633,0.502021,0.114026,44.787936,0.008731,0.011613,0.018796,0.026077,3.381121,0.10685,31.643549,2.95372
refine-CMA-ES,0.089961,0.266767,0.15769,0.88005,0.089835,0.434713,0.13179,26.924883,0.079663,0.390074,0.115486,44.362652,0.0137,0.008947,0.020388,0.019818,3.456852,0.117669,29.377729,2.986176
refine-CMA-ES,0.088756,0.257162,0.15994,1.277172,0.085857,0.316146,0.129264,25.766491,0.088687,0.48778,0.114717,44.48353,0.011532,0.009541,0.021674,0.004928,3.453824,0.121589,28.405704,2.967468
refine-CMA-ES,0.089685,0.248124,0.152932,0.788562,0.087578,0.391844,0.131927,26.822775,0.076298,0.448199,0.105952,43.636463,0.008952,0.010071,0.018127,0.025256,3.402314,0.116095,29.306333,2.937935
refine-CMA-ES,0.089839,0.257682,0.154454,0.369354,0.077081,0.353929,0.13198,27.35999,0.078849,0.435651,0.123835,40.3389,0.014288,0.014034,0.015032,0.025933,3.346456,0.106667,31.372794,2.919786
refine-CMA-ES,0.089779,0.280283,0.157953,0.055252,0.089999,0.311412,0.125028,26.74784,0.071764,0.520082,0.107897,43.279435,0.010301,0.009394,0.021702,0.023333,3.42901,0.108748,31.531832,2.99402
refine-CMA-ES,0.089939,0.214994,0.151528,0.183713,0.089881,0.310627,0.128276,24.966248,0.080635,0.487273,0.111731,39.544221,0.010922,0.008853,0.024488,0.009624,3.283597,0.100069,32.813474,2.883323
refine-CMA-ES,0.087508,0.200064,0.159941,0.408884,0.07834,0.328695,0.122686,26.766639,0.082208,0.559105,0.112612,44.505714,0.016137,0.009937,0.024808,0.011135,3.477826,0.114873,30.27532,3.018333
refine-CMA-ES,0.089606,0.3404,0.149424,0.228442,0.087258,0.350641,0.11676,24.839717,0.07999,0.576035,0.106838,42.51643,0.01305,0.009086,0.026099,0.022026,3.367825,0.107078,31.452066,2.939513
