optimiser,main_m,main_p,main_t,main_aoa,flap1_m,flap1_p,flap1_t,flap1_aoa,flap2_m,flap2_p,flap2_t,flap2_aoa,gap1,gap2,overlap1,overlap2,C_L,C_D,efficiency,score
GA,0.069409,0.223664,0.146333,4.255763,0.075106,0.575305,0.127806,17.749721,0.067296,0.56053,0.113751,29.528371,0.013082,0.019881,0.013632,0.004613,2.930756,0.098529,29.744981,2.536638
GA,0.066199,0.486355,0.140352,3.320101,0.06263,0.399609,0.14,20.164101,0.04,0.432527,0.118119,42.25921,0.021698,0.022122,0.003379,0.015553,2.756557,0.123435,22.332002,2.262816
GA,0.085666,0.464428,0.132888,3.373764,0.068968,0.372953,0.137996,22.32022,0.058394,0.44638,0.13,33.618759,0.016557,0.02092,-0.000306,0.016272,3.048702,0.118683,25.687675,2.573968
GA,0.06199,0.393765,0.154406,4.236958,0.053702,0.437658,0.130642,25.121652,0.044911,0.486098,0.114081,29.208477,0.024445,0.020982,0.022896,0.004168,2.921394,0.111557,26.18755,2.475168
GA,0.070231,0.499999,0.14707,2.501519,0.055422,0.424553,0.117965,24.804697,0.04,0.43784,0.110191,38.873583,0.020262,0.014965,-0.008503,0.008625,3.0063,0.126308,23.801251,2.501066
GA,0.086331,0.5,0.143576,3.721541,0.067445,0.463708,0.127469,23.702211,0.055166,0.495774,0.124249,33.68228,0.020493,0.017398,0.013181,0.012688,3.123508,0.118944,26.260347,2.647732
GA,0.071855,0.459242,0.141866,2.900672,0.070572,0.39175,0.11149,20.195948,0.062325,0.379768,0.102603,37.633353,0.016905,0.017008,0.016718,0.013832,3.090658,0.114174,27.069607,2.63396
GA,0.081115,0.5,0.141326,2.755212,0.075556,0.461274,0.132295,23.423929,0.057476,0.451621,0.122395,38.191033,0.013201,0.017838,0.004834,0.020626,3.200576,0.119555,26.770731,2.722356
GA,0.068608,0.342426,0.129962,3.193712,0.085153,0.372893,0.128577,19.043532,0.057054,0.537953,0.111129,37.77282,0.012162,0.0087,0.00265,0.022306,3.046248,0.118904,25.619314,2.570631
GA,0.068361,0.437901,0.14806,3.286233,0.066875,0.390128,0.136892,22.014397,0.052411,0.374449,0.121978,37.874393,0.019039,0.014784,0.018881,0.010183,3.174398,0.116664,27.209792,2.707743
GA,0.087893,0.496949,0.14951,2.383872,0.050715,0.371116,0.120755,23.412923,0.060651,0.46464,0.126158,36.495803,0.013172,0.019223,0.021863,0.014806,3.133346,0.109115,28.715973,2.696885
GA,0.09,0.416493,0.158647,3.883225,0.042978,0.461508,0.130097,19.779074,0.07022,0.572499,0.127006,28.507179,0.024617,0.02477,0.019453,0.021209,2.927035,0.097847,29.91433,2.535646
GA,0.077282,0.441393,0.154333,3.175242,0.079895,0.511386,0.116692,24.852838,0.061601,0.411807,0.113673,36.754331,0.018635,0.019556,0.014665,0.018543,3.198993,0.123774,25.845398,2.703896
GA,0.09,0.416873,0.138367,3.883656,0.077614,0.524073,0.135397,22.493131,0.04,0.463007,0.123672,40.872207,0.012365,0.009241,0.009028,0.020691,3.171833,0.134283,23.620566,2.634702
GA,0.052445,0.285843,0.154768,1.931086,0.051589,0.313133,0.136041,10.09438,0.042388,0.404571,0.117662,32.958111,0.024114,0.008755,0.009667,0.000145,2.382576,0.067802,35.140049,2.111367
GA,0.08317,0.396443,0.123985,0.566951,0.041143,0.517341,0.13678,17.663739,0.060584,0.546883,0.123791,35.194267,0.011024,0.025865,-0.008795,-0.003682,2.436616,0.084457,28.850274,2.098787
GA,0.068161,0.446878,0.143609,2.453566,0.053329,0.328482,0.120773,22.323663,0.044702,0.506933,0.116105,35.235696,0.011665,0.014605,0.015562,0.014753,2.978905,0.09975,29.863799,2.579906
GA,0.09,0.453081,0.138362,2.192868,0.059553,0.416238,0.123803,27.019231,0.053918,0.447287,0.118944,39.020892,0.017635,0.021622,0.015978,0.020152,3.234393,0.121337,26.656329,2.749046
GA,0.086378,0.462017,0.148674,2.757748,0.06311,0.412929,0.132401,20.274878,0.070969,0.550119,0.125283,35.993314,0.019972,0.022903,0.01661,0.01807,3.133575,0.108047,29.002011,2.701388
GA,0.079769,0.42682,0.137605,3.696064,0.065056,0.494554,0.14,21.715377,0.057229,0.398954,0.123702,36.140537,0.019614,0.016029,0.016187,0.019747,3.176512,0.113111,28.083234,2.72407
GA,0.09,0.479733,0.153967,2.965625,0.067144,0.448315,0.131641,23.409034,0.065141,0.473538,0.129999,32.187221,0.022242,0.023159,0.011906,0.024522,3.082415,0.109203,28.226485,2.645604
GA,0.088972,0.499999,0.159608,3.297748,0.076495,0.423387,0.127773,21.589879,0.074321,0.57842,0.13,32.048753,0.0261,0.024334,0.001126,0.014761,3.120722,0.116163,26.86514,2.656072
GA,0.065854,0.3613,0.148652,4.735849,0.054293,0.596564,0.128999,24.422467,0.055817,0.562799,0.115335,33.433429,0.014701,0.022155,0.011349,0.011535,3.152765,0.124785,25.265496,2.653623
GA,0.051069,0.227475,0.134292,3.623175,0.062168,0.461841,0.122561,18.470498,0.053074,0.467005,0.106808,33.104743,0.015816,0.02216,-0.006319,0.013444,2.878228,0.101633,28.319766,2.471695
GA,0.085797,0.422844,0.140088,4.377044,0.053219,0.406262,0.128406,23.127835,0.072529,0.474003,0.1217,32.934475,0.013296,0.012622,0.011249,0.025268,3.130013,0.119636,26.162914,2.651471
GA,0.068626,0.468366,0.154532,3.131515,0.074738,0.491643,0.121455,25.037438,0.065867,0.523883,0.119945,36.665046,0.011417,0.017611,0.004152,0.0261,3.159677,0.1241,25.460829,2.663279
GA,0.075196,0.389458,0.136713,2.210518,0.046609,0.376546,0.115956,15.44265,0.055647,0.465946,0.115506,37.222783,0.012054,0.015059,0.019334,0.015578,2.762437,0.089754,30.777925,2.403422
GA,0.086495,0.395833,0.128192,1.063718,0.057751,0.41436,0.132764,21.795688,0.04594,0.497024,0.126535,38.577623,0.013351,0.013479,0.010274,0.017422,3.024376,0.100504,30.092166,2.622361
GA,0.056681,0.476397,0.123971,3.423762,0.056262,0.315277,0.130138,27.5,0.048002,0.379178,0.127635,36.597988,0.01842,0.0261,-0.003436,0.003827,3.028789,0.139952,21.641586,2.46898
GA,0.064369,0.390642,0.129394,0.910324,0.088678,0.407431,0.113816,27.5,0.054695,0.430957,0.101237,36.661712,0.025707,0.013364,0.011657,0.020574,2.151854,0.147311,14.607564,1.56261
GA,0.064911,0.483113,0.133374,2.266443,0.088172,0.590588,0.137037,21.459883,0.06321,0.56531,0.129964,38.8741,0.022073,0.018011,0.012982,0.018031,3.106641,0.125,24.853091,2.60664
GA,0.064543,0.253057,0.159109,0.295501,0.070643,0.321171,0.130699,11.589789,0.057013,0.434002,0.10924,44.605119,0.00963,0.015268,0.001878,-0.01238,1.945169,0.110466,17.608739,1.503305
GA,0.072025,0.5,0.133289,2.837265,0.070531,0.38126,0.127603,23.303052,0.056705,0.458648,0.121067,31.880088,0.016593,0.015569,0.005447,0.015084,2.974513,0.105491,28.196807,2.552548
GA,0.067702,0.482092,0.14528,3.743744,0.070307,0.393808,0.138828,16.873866,0.06022,0.346883,0.122973,39.126404,0.0203,0.01736,0.015746,0.013872,3.053969,0.115368,26.471506,2.592496
GA,0.078449,0.461607,0.134921,3.368358,0.070856,0.3642,0.134508,26.863674,0.058805,0.432792,0.117005,36.737636,0.015502,0.016069,0.014331,0.020673,3.157092,0.13458,23.458785,2.61877
GA,0.072011,0.413511,0.142956,3.732125,0.07517,0.480777,0.114271,23.587746,0.074194,0.347346,0.118456,30.971857,0.026069,0.014197,0.005349,0.010336,2.914726,0.122161,23.859802,2.426084
GA,0.069572,0.319422,0.14065,4.563206,0.067788,0.435892,0.103181,16.646597,0.058275,0.536488,0.110033,31.824149,0.02256,0.016129,0.019021,0.011654,2.963869,0.102984,28.779964,2.551934
GA,0.089844,0.372266,0.133686,2.39349,0.06338,0.323331,0.108617,22.265029,0.04,0.376856,0.111314,36.5783,0.016558,0.018843,0.004986,0.0261,3.02841,0.104061,29.102138,2.612164
GA,0.076641,0.48079,0.138887,5.0,0.079774,0.444266,0.137507,17.494019,0.04758,0.406989,0.123005,31.847109,0.016504,0.022269,0.005548,0.023151,2.909026,0.123822,23.493623,2.413738
GA,0.071339,0.28567,0.138319,4.614668,0.070597,0.417644,0.106076,14.891736,0.09,0.38785,0.115306,44.084453,0.016889,0.011768,0.005406,0.014652,2.927458,0.128948,22.702551,2.411665
GA,0.075797,0.256028,0.159688,2.863734,0.041431,0.457596,0.129797,18.92889,0.082546,0.436844,0.104693,41.724208,0.011114,0.0156,0.009544,0.016533,3.003619,0.106822,28.118096,2.576333
GA,0.085958,0.2645,0.136704,2.74956,0.07907,0.540482,0.135098,19.263791,0.09,0.444126,0.101313,35.273575,0.013436,0.013361,0.019804,0.012723,3.133111,0.107061,29.264779,2.704868
GA,0.064804,0.275219,0.152999,2.402929,0.061929,0.504311,0.14,22.691247,0.063238,0.392354,0.104787,34.600093,0.012388,0.013491,0.010401,0.003645,3.037728,0.098842,30.733021,2.642358
GA,0.067356,0.421844,0.147258,4.600238,0.079559,0.508073,0.116166,20.947048,0.072535,0.378713,0.11344,33.335664,0.010103,0.015929,0.022476,0.014886,3.025665,0.121341,24.935316,2.540303
GA,0.088884,0.252374,0.129624,4.142599,0.07556,0.6,0.115152,12.318247,0.09,0.369664,0.115674,31.753482,0.013308,0.014256,0.008883,0.01576,2.922795,0.100535,29.072363,2.520655
GA,0.041511,0.317579,0.140818,3.557599,0.047312,0.355027,0.136861,21.312485,0.084364,0.44037,0.123836,39.775341,0.022507,0.019507,0.023782,0.002949,2.858298,0.120363,23.747235,2.376844
GA,0.082792,0.254591,0.128835,0.490508,0.088803,0.324559,0.119503,20.537073,0.047493,0.561901,0.120616,37.107392,0.022687,0.026046,-0.012923,-0.002893,2.745656,0.092065,29.82288,2.377395
GA,0.07672,0.273428,0.159166,1.059471,0.046048,0.386172,0.117547,18.490146,0.079023,0.434463,0.129087,38.262369,0.022526,0.015602,0.018222,0.018625,2.928031,0.087071,33.628029,2.579746
GA,0.0618,0.250773,0.16,1.376158,0.055933,0.468633,0.131666,21.070554,0.049936,0.531274,0.11897,42.277769,0.014001,0.0087,0.019001,0.006521,3.158687,0.100415,31.456441,2.757029
GA,0.083948,0.239848,0.141984,1.157798,0.088238,0.494717,0.104984,22.384796,0.083598,0.387134,0.13,40.81461,0.009511,0.016342,0.016253,0.001959,3.228539,0.107209,30.114411,2.799703
GA,0.069527,0.226249,0.149319,2.610216,0.054012,0.503403,0.125226,19.277994,0.076542,0.346814,0.115368,36.739815,0.012231,0.015765,-0.000485,0.005037,3.086593,0.105026,29.388888,2.66649
GA,0.081736,0.396874,0.144401,3.668453,0.068281,0.566365,0.107537,18.551823,0.075962,0.382931,0.122128,38.779224,0.017086,0.011616,0.018079,-0.012402,2.691342,0.113252,23.764209,2.238334
GA,0.058703,0.218503,0.16,3.401307,0.062115,0.448352,0.115977,16.931072,0.045174,0.433599,0.12829,43.139064,0.0087,0.016462,0.018975,0.012668,2.842365,0.10571,26.888251,2.419524
GA,0.072761,0.270288,0.137016,3.699697,0.051614,0.3456,0.1,16.944675,0.066248,0.425517,0.120344,35.818586,0.015203,0.010673,0.013577,-0.000166,2.993556,0.103066,29.044914,2.58129
GA,0.064811,0.27145,0.154198,2.442968,0.06005,0.409987,0.12308,22.69076,0.067738,0.36157,0.111377,30.838816,0.015104,0.010344,0.020168,-0.003613,2.891078,0.089088,32.451874,2.534725
GA,0.074854,0.285592,0.153637,2.670665,0.066625,0.432153,0.135371,19.401628,0.065976,0.490797,0.121096,43.502616,0.018262,0.014729,0.015698,0.016506,3.097946,0.111988,27.663097,2.649993
GA,0.062081,0.248752,0.151252,2.208228,0.061711,0.399568,0.127937,25.599249,0.07184,0.401023,0.114142,39.082907,0.010943,0.0087,0.011535,-0.00206,3.191731,0.110851,28.792991,2.748327
GA,0.058172,0.342174,0.151709,1.00772,0.05044,0.52499,0.123529,22.402082,0.064136,0.415993,0.115562,41.199839,0.013544,0.013114,0.0261,0.004834,3.113763,0.100463,30.994144,2.711911
GA,0.062281,0.22196,0.147056,1.929845,0.0762,0.412839,0.115519,24.071071,0.061937,0.450968,0.108112,35.529196,0.010014,0.013371,0.023137,0.006724,3.056877,0.100378,30.453686,2.655365
GA,0.062775,0.296538,0.149501,2.293988,0.071447,0.404018,0.116315,22.403506,0.074753,0.482705,0.121057,34.255078,0.011921,0.018227,0.019382,0.003964,3.059587,0.101392,30.175959,2.654021
GA,0.080313,0.266208,0.147272,1.054416,0.084106,0.408922,0.1259,25.033058,0.076243,0.423491,0.13,35.612722,0.019575,0.012601,0.020998,0.010799,3.123145,0.100803,30.982699,2.719934
GA,0.05103,0.287103,0.156093,3.683832,0.070491,0.324287,0.105483,12.497747,0.050059,0.55334,0.109594,32.87827,0.016167,0.009286,0.008051,-0.00318,2.597413,0.085647,30.326859,2.254824
GA,0.053002,0.43271,0.122948,3.834383,0.053285,0.571524,0.112933,15.873046,0.047896,0.353781,0.10393,33.437324,0.018111,0.018621,0.01587,0.010904,2.762428,0.102133,27.04726,2.353894
GA,0.065219,0.28735,0.148235,2.597704,0.087408,0.398444,0.117354,21.636317,0.089307,0.391227,0.13,34.518561,0.017017,0.014945,0.001779,0.006304,3.111373,0.107525,28.936168,2.681271
GA,0.078312,0.245208,0.149986,2.667415,0.053188,0.408451,0.118485,21.473201,0.073215,0.407641,0.105989,42.140504,0.016332,0.011926,0.006055,0.007221,3.281891,0.116903,28.073613,2.814279
GA,0.09,0.253991,0.141676,3.8907,0.083777,0.525299,0.127433,14.579222,0.080852,0.363469,0.110505,33.510341,0.010505,0.012093,0.009791,0.019814,3.027672,0.101733,29.76083,2.620738
GA,0.059506,0.265658,0.155896,2.160176,0.070853,0.501426,0.129845,21.92276,0.065354,0.527033,0.113011,37.472429,0.016044,0.009493,0.007579,0.009496,3.127384,0.103246,30.290577,2.714399
GA,0.072662,0.268,0.137194,2.137731,0.063336,0.498951,0.127521,18.574773,0.083694,0.300977,0.102906,36.361543,0.014338,0.012754,0.013596,0.011995,3.040723,0.09853,30.861033,2.646605
GA,0.057125,0.256491,0.152634,2.155712,0.063816,0.434916,0.118995,25.830918,0.051995,0.495114,0.115844,37.500082,0.012059,0.009484,0.020534,0.004718,3.063062,0.107295,28.548082,2.633883
GA,0.080794,0.273125,0.140035,3.641242,0.075224,0.430237,0.114726,20.89391,0.05957,0.426005,0.104321,35.201788,0.015769,0.013874,0.023564,0.008983,3.105765,0.11214,27.695487,2.657206
GA,0.071925,0.254088,0.149531,3.727339,0.076495,0.502806,0.128958,20.882638,0.05649,0.406553,0.118743,44.31106,0.012653,0.009318,0.014709,0.013034,3.34547,0.128104,26.115256,2.833054
GA,0.08056,0.260101,0.142115,1.818352,0.054704,0.467826,0.127997,21.620849,0.069147,0.431459,0.116046,38.212928,0.017053,0.013318,0.01597,0.012251,3.140876,0.102019,30.787057,2.732799
GA,0.065036,0.291168,0.152437,2.438233,0.084015,0.364061,0.119381,22.074466,0.09,0.411538,0.129014,31.690932,0.017265,0.014614,0.009214,0.007584,3.028068,0.100266,30.200411,2.627005
GA,0.069653,0.340044,0.146894,4.034084,0.067753,0.416436,0.110887,19.221254,0.087895,0.313266,0.122019,40.265361,0.017179,0.016272,0.012942,0.017414,3.277108,0.126399,25.926607,2.77151
GA,0.05024,0.268801,0.154461,2.744616,0.067444,0.406676,0.131791,20.203703,0.05889,0.425593,0.117997,41.640629,0.016849,0.009643,0.020799,0.009867,3.189423,0.1121,28.451663,2.741024
GA,0.063247,0.225604,0.14795,3.301114,0.09,0.414978,0.133693,21.195469,0.069989,0.390213,0.117182,40.227802,0.015878,0.012331,0.021823,0.009829,3.28741,0.120431,27.297071,2.805687
GA,0.065049,0.262734,0.144352,2.900715,0.059249,0.503831,0.117284,15.751965,0.078392,0.355541,0.114087,35.545761,0.010962,0.014077,0.009644,0.016215,2.982746,0.093592,31.869778,2.608379
GA,0.046396,0.278554,0.141469,2.557818,0.058823,0.308583,0.130556,13.430739,0.058102,0.304295,0.124727,39.254308,0.0143,0.017305,0.002534,-0.012692,2.100508,0.101943,20.604801,1.692738
GA,0.086091,0.463011,0.140114,3.619176,0.073129,0.555963,0.110267,15.740006,0.08839,0.307488,0.100572,44.633635,0.018788,0.010328,0.01307,0.000988,2.845475,0.125306,22.70812,2.344249
GA,0.061837,0.25154,0.149259,3.487016,0.067555,0.500145,0.125197,20.837463,0.050337,0.482575,0.121508,35.675498,0.011154,0.009663,0.024029,0.004082,3.027791,0.104945,28.851143,2.60801
GA,0.086018,0.244144,0.156987,2.845673,0.09,0.367129,0.132803,17.808605,0.09,0.422263,0.112952,36.048701,0.016079,0.014088,0.021351,0.00803,3.190042,0.105188,30.327068,2.769291
GA,0.058677,0.319617,0.153974,1.031366,0.087357,0.357132,0.112879,15.301541,0.070081,0.468129,0.11218,33.249248,0.017599,0.011193,0.023456,-0.003713,2.760725,0.076492,36.091538,2.454755
GA,0.064056,0.239845,0.151727,2.589761,0.053886,0.466959,0.135153,19.080932,0.065409,0.4127,0.125416,39.356806,0.012874,0.013224,0.003427,0.007686,3.082092,0.103546,29.76548,2.667909
GA,0.079725,0.285762,0.146974,2.047543,0.076155,0.442488,0.117232,19.548877,0.074469,0.383694,0.125041,33.758458,0.016659,0.015584,0.014907,0.01956,3.014706,0.09264,32.54212,2.644146
GA,0.073737,0.201755,0.156449,2.331809,0.048835,0.405483,0.127284,20.953256,0.075435,0.490124,0.118338,35.030879,0.014802,0.014888,0.019215,0.013625,3.108375,0.094871,32.764251,2.728891
GA,0.076552,0.2654,0.136892,1.452827,0.069043,0.344567,0.114731,22.16868,0.061733,0.415061,0.111123,36.59497,0.013894,0.014755,0.020172,0.022498,3.082329,0.092481,33.32924,2.712404
GA,0.078824,0.308732,0.153972,0.829231,0.042132,0.449939,0.138138,21.867145,0.049657,0.390395,0.111103,40.535219,0.016748,0.011831,0.018154,0.013816,3.022275,0.091448,33.049092,2.656483
GA,0.09,0.230921,0.153883,2.076104,0.066067,0.497949,0.120919,22.430989,0.080283,0.441015,0.119631,36.460587,0.010144,0.016647,0.017789,0.01338,3.194667,0.104046,30.704263,2.778482
GA,0.077732,0.257642,0.154614,3.176609,0.067428,0.411882,0.13467,18.745928,0.072777,0.527337,0.111391,45.0,0.01006,0.014243,0.014492,0.008501,3.293536,0.121677,27.06789,2.806829
GA,0.069662,0.20145,0.151229,2.800528,0.053828,0.523844,0.138115,16.652781,0.054269,0.414769,0.123487,32.3532,0.018266,0.012353,0.016567,0.01751,2.868236,0.085165,33.678603,2.527576
GA,0.073207,0.349496,0.144524,2.131675,0.054343,0.492322,0.124533,23.087992,0.069356,0.407658,0.112594,31.072033,0.017575,0.012826,0.007177,0.005025,2.92259,0.094449,30.943521,2.544794
GA,0.06192,0.272757,0.156181,2.560143,0.065977,0.352161,0.130059,17.379524,0.075832,0.6,0.114903,40.712464,0.01346,0.011636,0.016443,0.006955,3.161593,0.105816,29.878256,2.738329
GA,0.078029,0.226779,0.16,2.746432,0.06182,0.478837,0.133712,21.102741,0.072513,0.413705,0.122091,43.29919,0.015434,0.012859,0.013789,0.004784,3.320964,0.115647,28.716343,2.858375
GA,0.069951,0.365155,0.131084,2.474425,0.042464,0.352417,0.117491,14.232463,0.082921,0.347773,0.112361,36.227112,0.024348,0.018519,-0.003678,-0.006689,2.348098,0.097567,24.066458,1.957829
GA,0.041609,0.290984,0.128517,1.402132,0.065831,0.581374,0.105716,17.532332,0.051728,0.314392,0.124198,36.401575,0.02116,0.023576,-0.00357,9.3e-05,2.651615,0.099873,26.549782,2.252122
GA,0.079511,0.252702,0.135641,1.825502,0.071237,0.399385,0.127452,19.197517,0.07236,0.462329,0.127657,36.479998,0.016147,0.011499,0.021894,0.019455,3.065271,0.093317,32.847952,2.692003
GA,0.055767,0.22554,0.157218,3.885013,0.070565,0.424512,0.127767,23.657086,0.072128,0.479883,0.112279,41.072664,0.015345,0.0087,-0.002878,0.01464,3.376478,0.129137,26.146483,2.85993
GA,0.059032,0.249674,0.151162,3.692445,0.072483,0.441003,0.135171,21.340303,0.067662,0.436904,0.110376,37.696213,0.01428,0.011085,0.020168,0.005765,3.219465,0.112866,28.524608,2.768
GA,0.062172,0.302415,0.152637,2.220379,0.044152,0.571233,0.126928,16.45238,0.058437,0.452389,0.113518,41.617561,0.014251,0.0087,0.025312,0.016986,2.848739,0.0948,30.050125,2.46954
GA,0.073398,0.200741,0.149791,2.160051,0.071678,0.463451,0.134407,24.563117,0.064489,0.457529,0.108737,35.778851,0.013287,0.014897,0.014941,0.006947,3.137323,0.106083,29.574333,2.712992
GA,0.059753,0.244359,0.154162,4.802539,0.042506,0.443485,0.123245,18.878292,0.077738,0.371391,0.119683,38.765778,0.019325,0.014439,0.018251,0.007999,3.180543,0.122389,25.987166,2.690987
GA,0.05825,0.281999,0.144016,2.433165,0.05948,0.46107,0.129198,20.215884,0.062005,0.524734,0.12146,38.641482,0.013908,0.014412,0.016589,0.012203,3.080377,0.1078,28.574888,2.649176
GA,0.065456,0.249147,0.140832,1.521598,0.068142,0.404791,0.111741,22.851035,0.056849,0.4198,0.116117,39.649079,0.016254,0.015025,0.015874,0.018022,3.134203,0.103897,30.166299,2.718613
GA,0.047048,0.358593,0.158864,3.639353,0.086911,0.407225,0.132377,19.764734,0.064742,0.427632,0.121305,33.981546,0.018901,0.015126,0.015575,0.00446,3.053636,0.104816,29.133405,2.634374
GA,0.08115,0.277979,0.149955,2.535713,0.05079,0.444193,0.121541,23.421177,0.067228,0.369956,0.112357,36.619328,0.011649,0.014974,0.001267,0.006222,3.161008,0.108133,29.232561,2.728475
GA,0.06352,0.3195,0.141038,4.008879,0.063232,0.465388,0.12083,17.093061,0.076803,0.341473,0.116517,41.541128,0.016461,0.011225,0.023498,0.01192,3.187561,0.12514,25.472045,2.687003
GA,0.064084,0.230749,0.140769,3.819578,0.070809,0.360109,0.136053,18.003174,0.072174,0.436567,0.108705,32.82759,0.010287,0.009323,0.020425,0.004652,2.975564,0.102031,29.163452,2.567442
GA,0.068012,0.202043,0.141983,5.0,0.070412,0.353958,0.131793,11.137902,0.076733,0.457006,0.116741,35.44583,0.018082,0.017584,0.017879,0.020769,2.857307,0.102166,27.967383,2.448644
GA,0.060129,0.297609,0.159805,1.932628,0.076499,0.473924,0.136615,24.047619,0.071781,0.338787,0.105984,34.561687,0.012374,0.010458,0.020198,0.001067,3.051462,0.097385,31.333886,2.66192
GA,0.073249,0.38307,0.149646,1.698687,0.080017,0.589833,0.120369,15.558458,0.049708,0.408846,0.101446,28.437588,0.023384,0.020819,-0.013512,0.002994,2.522205,0.079674,31.656648,2.203509
GA,0.049831,0.279891,0.144573,2.965313,0.079847,0.431227,0.118126,13.768995,0.089166,0.389205,0.128305,40.957586,0.011711,0.016225,0.023425,0.004506,2.724098,0.100714,27.047944,2.321243
GA,0.065372,0.257359,0.141353,1.032357,0.083121,0.51935,0.136761,16.180733,0.09,0.375127,0.126458,40.553267,0.011051,0.015891,0.013204,-0.004333,2.556813,0.096244,26.565864,2.171836
GA,0.089999,0.273673,0.140962,0.993241,0.085711,0.553615,0.135155,10.0,0.077865,0.435392,0.127236,39.351133,0.011832,0.016505,0.019809,0.00431,2.623017,0.08497,30.869766,2.283135
GA,0.071149,0.217118,0.155775,1.612644,0.041203,0.416059,0.124719,19.965909,0.071935,0.379039,0.119979,35.393511,0.020301,0.016581,0.015108,0.011297,3.003664,0.088948,33.768906,2.647874
GA,0.079028,0.238273,0.137746,1.626525,0.065811,0.332558,0.112595,17.242493,0.067225,0.4419,0.111974,36.563051,0.014998,0.014777,0.024367,0.025232,2.921657,0.086813,33.654686,2.574406
GA,0.067776,0.262858,0.159305,1.716079,0.047972,0.483213,0.132734,22.963725,0.056206,0.540862,0.114886,37.593386,0.01275,0.011904,0.014639,-0.000776,3.023206,0.096266,31.404572,2.638141
GA,0.071883,0.399727,0.144785,4.343785,0.07556,0.494878,0.119041,19.248341,0.063082,0.300053,0.13,33.066129,0.009875,0.010561,0.014425,0.008551,2.949085,0.108773,27.112225,2.513992
GA,0.070361,0.240399,0.150344,3.486991,0.044034,0.362589,0.136007,11.72839,0.074053,0.394271,0.118365,34.404386,0.021958,0.0185,3.6e-05,0.00999,2.569039,0.088753,28.946009,2.214028
GA,0.067265,0.277191,0.16,2.068197,0.053986,0.505472,0.130712,20.736885,0.043116,0.561999,0.120252,44.173343,0.013187,0.009587,0.016823,0.009642,3.022943,0.104839,28.834247,2.603588
GA,0.057853,0.339317,0.137491,3.74839,0.059642,0.39311,0.129335,21.300944,0.081172,0.50037,0.105439,32.451086,0.012858,0.014612,0.0261,0.001367,3.032257,0.108694,27.897279,2.597483
GA,0.068649,0.278775,0.155623,1.201873,0.048653,0.478566,0.125925,19.171797,0.075346,0.471585,0.120371,34.949283,0.016812,0.014604,0.02048,0.008319,2.936975,0.084083,34.929446,2.600642
GA,0.070785,0.241024,0.156981,2.590539,0.062488,0.401713,0.130791,17.847418,0.072775,0.593035,0.124518,43.185777,0.017877,0.009675,0.013521,0.016744,3.185096,0.10886,29.258715,2.749657
GA,0.063089,0.304616,0.139709,4.042387,0.054269,0.479764,0.130443,20.937642,0.079597,0.484956,0.111373,31.113613,0.012068,0.015817,0.013967,0.002559,3.007281,0.10996,27.348765,2.567439
GA,0.080532,0.227729,0.16,0.441529,0.04398,0.310473,0.130685,21.442996,0.077294,0.574033,0.11866,36.719694,0.01025,0.012409,0.011959,0.021414,3.064916,0.08846,34.647632,2.711078
GA,0.076785,0.251147,0.135153,2.207263,0.081258,0.513327,0.116724,18.07217,0.074264,0.446215,0.102549,33.963689,0.017025,0.010204,0.022349,0.021521,2.993988,0.088241,33.929737,2.641024
GA,0.040928,0.206616,0.122341,3.705846,0.051254,0.519493,0.117787,25.739117,0.078725,0.471163,0.112583,37.658003,0.011435,0.008726,0.008343,-0.005518,2.88315,0.150875,19.109533,2.27965
GA,0.05617,0.409237,0.133723,0.47494,0.084651,0.533774,0.109759,26.41289,0.053222,0.440639,0.119888,38.490474,0.02363,0.021388,-0.006511,0.011228,1.693714,0.21058,8.043097,0.851395
GA,0.060003,0.295056,0.16,0.666622,0.072606,0.46998,0.137598,23.684843,0.049649,0.512023,0.116116,40.291669,0.011751,0.010463,0.018189,0.008314,3.120739,0.097006,32.170573,2.732715
GA,0.07835,0.224929,0.138109,3.440597,0.080879,0.479181,0.116132,22.43694,0.083249,0.428812,0.119798,34.424616,0.011661,0.014502,0.019684,0.004593,3.104799,0.118403,26.222193,2.631185
GA,0.071619,0.248732,0.153499,1.760622,0.071163,0.44233,0.116897,25.938235,0.063321,0.545674,0.108543,39.437326,0.015459,0.009767,0.022339,0.000961,3.181945,0.113113,28.130697,2.729493
GA,0.075421,0.241574,0.147708,2.492425,0.057543,0.438939,0.134496,20.875913,0.073753,0.31896,0.119404,33.366754,0.02158,0.018374,0.013774,0.003168,3.025039,0.099037,30.544483,2.62889
GA,0.073787,0.267124,0.146584,2.389482,0.085813,0.389081,0.131671,20.704416,0.084084,0.426714,0.122668,36.60246,0.015443,0.017449,0.022695,0.002203,3.153814,0.105807,29.807238,2.730586
GA,0.06187,0.267317,0.156507,3.861195,0.048579,0.466652,0.124164,21.187614,0.056326,0.432704,0.126965,45.0,0.010265,0.010929,0.011943,0.00942,3.324708,0.126819,26.216144,2.817431
GA,0.084384,0.296963,0.137435,2.416228,0.08388,0.477242,0.11649,16.989457,0.081764,0.402703,0.13,40.739638,0.014006,0.016625,0.025289,0.003645,3.00876,0.104266,28.856555,2.591695
GA,0.056865,0.236329,0.16,5.0,0.051607,0.519431,0.133761,18.704756,0.062849,0.442955,0.121591,40.198998,0.012309,0.010833,0.010737,0.016632,3.230129,0.123874,26.07595,2.734633
